CustomerID,AccountID,Market,Region,Segment,ContractType,CurrentPlan,DeviceCategory,TenureMonths
CUST-001601,ACC-001601,APAC,Australia,Consumer,Prepaid,Premium,Smartphone-Flagship,51
CUST-001602,ACC-001602,EU,Germany,Small Business,Prepaid,Basic,Smartphone-Mid,51
CUST-001603,ACC-001603,APAC,Australia,Small Business,Prepaid,Basic,Feature Phone,39
CUST-001604,ACC-001604,EU,Spain,Small Business,Postpaid-Monthly,Standard,Feature Phone,51
CUST-001605,ACC-001605,APAC,India,Small Business,Postpaid-Monthly,Family,Tablet,21
CUST-001606,ACC-001606,EU,Italy,Enterprise,Postpaid-Monthly,Premium,Smartphone-Budget,66
CUST-001607,ACC-001607,APAC,India,Consumer,Prepaid,Premium,Smartphone-Budget,15
CUST-001608,ACC-001608,LATAM,Brazil,Consumer,Prepaid,Basic,Smartphone-Budget,58
CUST-001609,ACC-001609,APAC,Singapore,Consumer,Prepaid,Standard,Smartphone-Mid,36
CUST-001610,ACC-001610,NA,USA-West,Consumer,Prepaid,Family,Tablet,22
CUST-001611,ACC-001611,LATAM,Brazil,Consumer,Postpaid-Annual,Premium,Smartphone-Mid,35
CUST-001612,ACC-001612,NA,USA-West,Consumer,Postpaid-Monthly,Premium,Smartphone-Mid,19
CUST-001613,ACC-001613,NA,Canada-West,Consumer,Postpaid-Monthly,Basic,IoT/Modem,27
CUST-001614,ACC-001614,EU,France,Small Business,Postpaid-Monthly,Premium,Smartphone-Mid,60
CUST-001615,ACC-001615,EU,France,Consumer,Postpaid-Monthly,Basic,Smartphone-Flagship,3
CUST-001616,ACC-001616,NA,USA-West,Consumer,Prepaid,Standard,Smartphone-Budget,14
CUST-001617,ACC-001617,MEA,Kenya,Consumer,Prepaid,Premium,Smartphone-Flagship,49
CUST-001618,ACC-001618,NA,Canada-East,Consumer,Prepaid,Standard,Smartphone-Budget,26
CUST-001619,ACC-001619,NA,Canada-West,Small Business,Postpaid-Monthly,Unlimited,IoT/Modem,62
CUST-001620,ACC-001620,NA,USA-West,Consumer,Prepaid,Standard,Smartphone-Mid,40
CUST-001621,ACC-001621,EU,France,Consumer,Prepaid,Standard,Smartphone-Mid,35
CUST-001622,ACC-001622,APAC,India,Small Business,Prepaid,Basic,Smartphone-Mid,65
CUST-001623,ACC-001623,NA,USA-West,Consumer,Prepaid,Unlimited,Feature Phone,19
CUST-001624,ACC-001624,MEA,Egypt,Consumer,Postpaid-Monthly,Premium,IoT/Modem,12
CUST-001625,ACC-001625,APAC,Japan,Consumer,Prepaid,Standard,Smartphone-Flagship,33
CUST-001626,ACC-001626,NA,USA-East,Consumer,Postpaid-Monthly,SMB-Plus,Tablet,18
CUST-001627,ACC-001627,APAC,Japan,Consumer,Postpaid-Annual,Unlimited,Smartphone-Mid,17
CUST-001628,ACC-001628,NA,USA-West,Consumer,Prepaid,Basic,IoT/Modem,54
CUST-001629,ACC-001629,APAC,India,Small Business,Postpaid-Monthly,Premium,Tablet,17
CUST-001630,ACC-001630,EU,Spain,Small Business,Postpaid-Monthly,Basic,Smartphone-Flagship,57
CUST-001631,ACC-001631,NA,Canada-East,Small Business,Postpaid-Monthly,Standard,Smartphone-Mid,3
CUST-001632,ACC-001632,EU,UK,Consumer,Prepaid,SMB-Plus,Smartphone-Mid,46
CUST-001633,ACC-001633,NA,Canada-East,Consumer,Postpaid-Monthly,Family,Smartphone-Mid,54
CUST-001634,ACC-001634,LATAM,Chile,Consumer,Postpaid-Annual,Unlimited,Smartphone-Budget,11
CUST-001635,ACC-001635,MEA,UAE,Consumer,Prepaid,Basic,Smartphone-Flagship,34
CUST-001636,ACC-001636,APAC,Japan,Consumer,Postpaid-Monthly,Premium,Feature Phone,33
CUST-001637,ACC-001637,EU,France,Consumer,Postpaid-Monthly,Basic,Smartphone-Mid,30
CUST-001638,ACC-001638,APAC,Japan,Small Business,Postpaid-Monthly,Basic,Smartphone-Flagship,1
CUST-001639,ACC-001639,MEA,South Africa,Small Business,Prepaid,Unlimited,Tablet,45
CUST-001640,ACC-001640,MEA,South Africa,Consumer,Postpaid-Monthly,SMB-Plus,Smartphone-Budget,57
CUST-001641,ACC-001641,NA,USA-West,Consumer,Prepaid,Unlimited,Feature Phone,69
CUST-001642,ACC-001642,LATAM,Brazil,Enterprise,Prepaid,Standard,Smartphone-Flagship,6
CUST-001643,ACC-001643,NA,USA-East,Consumer,Postpaid-Annual,Standard,Smartphone-Mid,49
CUST-001644,ACC-001644,NA,Canada-East,Small Business,Postpaid-Monthly,Family,Smartphone-Flagship,15
CUST-001645,ACC-001645,APAC,Singapore,Consumer,Prepaid,Premium,Smartphone-Flagship,24
CUST-001646,ACC-001646,NA,Canada-West,Consumer,Prepaid,Basic,IoT/Modem,56
CUST-001647,ACC-001647,APAC,South Korea,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Flagship,60
CUST-001648,ACC-001648,LATAM,Chile,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Mid,44
CUST-001649,ACC-001649,LATAM,Argentina,Enterprise,Postpaid-Monthly,Standard,Smartphone-Flagship,19
CUST-001650,ACC-001650,NA,USA-East,Enterprise,Prepaid,Premium,Smartphone-Flagship,10
CUST-001651,ACC-001651,APAC,Japan,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,38
CUST-001652,ACC-001652,EU,Spain,Consumer,Prepaid,Basic,IoT/Modem,23
CUST-001653,ACC-001653,APAC,Singapore,Consumer,Prepaid,Premium,IoT/Modem,67
CUST-001654,ACC-001654,EU,Spain,Enterprise,Postpaid-Monthly,Premium,Smartphone-Budget,65
CUST-001655,ACC-001655,APAC,Japan,Consumer,Prepaid,Premium,Tablet,22
CUST-001656,ACC-001656,MEA,UAE,Small Business,Prepaid,Standard,IoT/Modem,27
CUST-001657,ACC-001657,NA,Canada-West,Small Business,Prepaid,Premium,Smartphone-Mid,54
CUST-001658,ACC-001658,EU,UK,Enterprise,Postpaid-Monthly,Standard,Smartphone-Mid,26
CUST-001659,ACC-001659,EU,UK,Consumer,Postpaid-Annual,Unlimited,Feature Phone,3
CUST-001660,ACC-001660,EU,Italy,Enterprise,Postpaid-Monthly,Standard,Feature Phone,61
CUST-001661,ACC-001661,NA,USA-West,Small Business,Postpaid-Annual,SMB-Plus,Smartphone-Budget,71
CUST-001662,ACC-001662,EU,Italy,Small Business,Prepaid,Standard,Smartphone-Flagship,47
CUST-001663,ACC-001663,MEA,UAE,Small Business,Prepaid,Basic,Smartphone-Mid,5
CUST-001664,ACC-001664,EU,Germany,Consumer,Postpaid-Annual,Premium,Smartphone-Flagship,19
CUST-001665,ACC-001665,MEA,South Africa,Enterprise,Postpaid-Monthly,Basic,Smartphone-Mid,27
CUST-001666,ACC-001666,LATAM,Mexico,Small Business,Postpaid-Monthly,Unlimited,Smartphone-Flagship,8
CUST-001667,ACC-001667,APAC,South Korea,Consumer,Prepaid,Standard,Smartphone-Budget,21
CUST-001668,ACC-001668,MEA,Saudi Arabia,Consumer,Prepaid,Unlimited,Feature Phone,68
CUST-001669,ACC-001669,APAC,Singapore,Consumer,Prepaid,Unlimited,Tablet,15
CUST-001670,ACC-001670,LATAM,Chile,Small Business,Postpaid-Monthly,Basic,Smartphone-Mid,28
CUST-001671,ACC-001671,EU,UK,Consumer,Postpaid-Monthly,Basic,Smartphone-Mid,53
CUST-001672,ACC-001672,LATAM,Argentina,Consumer,Postpaid-Annual,Premium,Smartphone-Mid,28
CUST-001673,ACC-001673,LATAM,Mexico,Consumer,Prepaid,Unlimited,Smartphone-Mid,31
CUST-001674,ACC-001674,LATAM,Brazil,Consumer,Postpaid-Monthly,Premium,Smartphone-Mid,31
CUST-001675,ACC-001675,LATAM,Chile,Small Business,Prepaid,Standard,Smartphone-Budget,56
CUST-001676,ACC-001676,EU,Spain,Consumer,Postpaid-Monthly,Premium,Smartphone-Budget,25
CUST-001677,ACC-001677,APAC,India,Enterprise,Postpaid-Monthly,Standard,Smartphone-Mid,59
CUST-001678,ACC-001678,EU,France,Consumer,Postpaid-Monthly,SMB-Plus,Tablet,7
CUST-001679,ACC-001679,APAC,Australia,Enterprise,Prepaid,Basic,IoT/Modem,35
CUST-001680,ACC-001680,NA,USA-East,Consumer,Prepaid,Standard,Smartphone-Flagship,1
CUST-001681,ACC-001681,EU,Italy,Consumer,Postpaid-Monthly,Basic,Smartphone-Flagship,71
CUST-001682,ACC-001682,MEA,Saudi Arabia,Enterprise,Postpaid-Monthly,Premium,IoT/Modem,36
CUST-001683,ACC-001683,NA,Canada-East,Consumer,Prepaid,Basic,Smartphone-Budget,63
CUST-001684,ACC-001684,LATAM,Brazil,Small Business,Prepaid,Basic,Smartphone-Mid,56
CUST-001685,ACC-001685,APAC,South Korea,Consumer,Postpaid-Monthly,Standard,Smartphone-Budget,36
CUST-001686,ACC-001686,LATAM,Argentina,Consumer,Postpaid-Monthly,Enterprise-Pro,Smartphone-Mid,69
CUST-001687,ACC-001687,MEA,Egypt,Enterprise,Prepaid,Standard,Smartphone-Mid,52
CUST-001688,ACC-001688,EU,Germany,Consumer,Prepaid,Premium,Smartphone-Budget,20
CUST-001689,ACC-001689,NA,Canada-East,Enterprise,Postpaid-Monthly,Basic,IoT/Modem,2
CUST-001690,ACC-001690,NA,USA-West,Enterprise,Prepaid,Enterprise-Pro,Smartphone-Budget,38
CUST-001691,ACC-001691,APAC,Japan,Consumer,Postpaid-Monthly,Unlimited,IoT/Modem,58
CUST-001692,ACC-001692,EU,Italy,Consumer,Prepaid,Basic,Feature Phone,3
CUST-001693,ACC-001693,EU,Spain,Consumer,Postpaid-Monthly,Unlimited,Tablet,36
CUST-001694,ACC-001694,APAC,India,Consumer,Postpaid-Annual,Family,IoT/Modem,52
CUST-001695,ACC-001695,EU,UK,Consumer,Postpaid-Annual,Basic,Smartphone-Mid,25
CUST-001696,ACC-001696,APAC,South Korea,Consumer,Postpaid-Annual,Enterprise-Pro,Smartphone-Flagship,1
CUST-001697,ACC-001697,APAC,South Korea,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Budget,53
CUST-001698,ACC-001698,APAC,South Korea,Small Business,Postpaid-Annual,Family,Smartphone-Flagship,13
CUST-001699,ACC-001699,MEA,Egypt,Consumer,Postpaid-Annual,Premium,Feature Phone,59
CUST-001700,ACC-001700,NA,Canada-East,Consumer,Prepaid,Unlimited,IoT/Modem,1
CUST-001701,ACC-001701,MEA,UAE,Consumer,Postpaid-Monthly,Premium,Tablet,41
CUST-001702,ACC-001702,EU,Germany,Small Business,Postpaid-Monthly,SMB-Plus,Tablet,25
CUST-001703,ACC-001703,EU,Spain,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Mid,3
CUST-001704,ACC-001704,EU,Germany,Consumer,Postpaid-Annual,Basic,Smartphone-Flagship,6
CUST-001705,ACC-001705,EU,Germany,Enterprise,Postpaid-Annual,Basic,IoT/Modem,13
CUST-001706,ACC-001706,APAC,Singapore,Consumer,Postpaid-Monthly,Standard,Tablet,16
CUST-001707,ACC-001707,NA,Canada-West,Consumer,Prepaid,Basic,Smartphone-Mid,51
CUST-001708,ACC-001708,APAC,Japan,Small Business,Prepaid,Standard,Smartphone-Mid,1
CUST-001709,ACC-001709,NA,USA-East,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,40
CUST-001710,ACC-001710,NA,USA-East,Consumer,Postpaid-Monthly,Unlimited,Tablet,53
CUST-001711,ACC-001711,APAC,Australia,Consumer,Prepaid,Family,IoT/Modem,7
CUST-001712,ACC-001712,APAC,Singapore,Consumer,Postpaid-Monthly,Premium,IoT/Modem,9
CUST-001713,ACC-001713,LATAM,Argentina,Consumer,Prepaid,Unlimited,Smartphone-Mid,39
CUST-001714,ACC-001714,EU,France,Small Business,Prepaid,Basic,Smartphone-Budget,20
CUST-001715,ACC-001715,APAC,South Korea,Consumer,Postpaid-Annual,Basic,Smartphone-Budget,66
CUST-001716,ACC-001716,MEA,Saudi Arabia,Small Business,Postpaid-Annual,Standard,IoT/Modem,41
CUST-001717,ACC-001717,APAC,Australia,Consumer,Prepaid,Basic,Smartphone-Mid,18
CUST-001718,ACC-001718,NA,USA-East,Consumer,Postpaid-Annual,SMB-Plus,IoT/Modem,47
CUST-001719,ACC-001719,MEA,Saudi Arabia,Consumer,Prepaid,Standard,IoT/Modem,44
CUST-001720,ACC-001720,APAC,South Korea,Enterprise,Postpaid-Monthly,Basic,Smartphone-Mid,63
CUST-001721,ACC-001721,APAC,India,Enterprise,Postpaid-Monthly,Basic,Smartphone-Mid,46
CUST-001722,ACC-001722,APAC,South Korea,Consumer,Postpaid-Monthly,Premium,IoT/Modem,26
CUST-001723,ACC-001723,EU,Spain,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,2
CUST-001724,ACC-001724,APAC,Japan,Consumer,Postpaid-Annual,Premium,Smartphone-Mid,54
CUST-001725,ACC-001725,NA,USA-West,Enterprise,Postpaid-Monthly,Basic,Tablet,44
CUST-001726,ACC-001726,APAC,Japan,Small Business,Prepaid,Standard,Smartphone-Mid,42
CUST-001727,ACC-001727,EU,Italy,Consumer,Prepaid,Unlimited,Smartphone-Budget,56
CUST-001728,ACC-001728,MEA,UAE,Small Business,Postpaid-Annual,Standard,Smartphone-Budget,33
CUST-001729,ACC-001729,LATAM,Colombia,Small Business,Prepaid,Standard,Smartphone-Mid,59
CUST-001730,ACC-001730,NA,Canada-East,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Mid,30
CUST-001731,ACC-001731,EU,France,Consumer,Postpaid-Annual,Basic,Smartphone-Budget,21
CUST-001732,ACC-001732,NA,USA-West,Enterprise,Prepaid,Unlimited,Smartphone-Mid,34
CUST-001733,ACC-001733,NA,USA-East,Small Business,Postpaid-Annual,Standard,Smartphone-Mid,24
CUST-001734,ACC-001734,EU,France,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,6
CUST-001735,ACC-001735,APAC,Singapore,Consumer,Prepaid,Unlimited,Smartphone-Mid,70
CUST-001736,ACC-001736,LATAM,Chile,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,28
CUST-001737,ACC-001737,EU,UK,Enterprise,Postpaid-Annual,Unlimited,IoT/Modem,19
CUST-001738,ACC-001738,APAC,Japan,Consumer,Prepaid,Basic,Smartphone-Flagship,29
CUST-001739,ACC-001739,EU,France,Enterprise,Postpaid-Monthly,SMB-Plus,Feature Phone,3
CUST-001740,ACC-001740,EU,France,Consumer,Prepaid,Basic,IoT/Modem,56
CUST-001741,ACC-001741,LATAM,Mexico,Consumer,Prepaid,Unlimited,Smartphone-Flagship,17
CUST-001742,ACC-001742,NA,USA-West,Small Business,Postpaid-Monthly,Standard,Smartphone-Mid,26
CUST-001743,ACC-001743,NA,USA-East,Consumer,Prepaid,Standard,Smartphone-Budget,4
CUST-001744,ACC-001744,APAC,India,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,27
CUST-001745,ACC-001745,EU,Italy,Small Business,Prepaid,Premium,Smartphone-Mid,18
CUST-001746,ACC-001746,EU,UK,Consumer,Postpaid-Monthly,Premium,Smartphone-Budget,2
CUST-001747,ACC-001747,APAC,India,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Mid,31
CUST-001748,ACC-001748,APAC,Australia,Consumer,Prepaid,Standard,IoT/Modem,70
CUST-001749,ACC-001749,NA,USA-West,Small Business,Postpaid-Monthly,Premium,Smartphone-Mid,2
CUST-001750,ACC-001750,APAC,Australia,Consumer,Postpaid-Annual,Basic,Smartphone-Mid,23
CUST-001751,ACC-001751,NA,Canada-West,Enterprise,Postpaid-Monthly,Basic,Tablet,3
CUST-001752,ACC-001752,APAC,Singapore,Consumer,Postpaid-Annual,Standard,Smartphone-Flagship,30
CUST-001753,ACC-001753,APAC,South Korea,Small Business,Postpaid-Annual,Unlimited,Smartphone-Mid,63
CUST-001754,ACC-001754,APAC,Singapore,Small Business,Prepaid,Standard,IoT/Modem,71
CUST-001755,ACC-001755,MEA,Egypt,Consumer,Postpaid-Monthly,Enterprise-Pro,Smartphone-Budget,66
CUST-001756,ACC-001756,LATAM,Chile,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Mid,12
CUST-001757,ACC-001757,MEA,South Africa,Consumer,Postpaid-Monthly,Premium,Smartphone-Budget,23
CUST-001758,ACC-001758,EU,Spain,Small Business,Prepaid,Unlimited,Smartphone-Budget,21
CUST-001759,ACC-001759,APAC,India,Enterprise,Postpaid-Monthly,Unlimited,Smartphone-Flagship,57
CUST-001760,ACC-001760,NA,Canada-West,Consumer,Prepaid,Enterprise-Pro,Smartphone-Budget,5
CUST-001761,ACC-001761,EU,France,Enterprise,Postpaid-Annual,Basic,Smartphone-Mid,16
CUST-001762,ACC-001762,LATAM,Colombia,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Budget,11
CUST-001763,ACC-001763,APAC,Japan,Consumer,Prepaid,SMB-Plus,Smartphone-Flagship,40
CUST-001764,ACC-001764,EU,Italy,Consumer,Prepaid,Premium,Smartphone-Budget,14
CUST-001765,ACC-001765,APAC,Australia,Small Business,Prepaid,Basic,Smartphone-Mid,69
CUST-001766,ACC-001766,EU,UK,Consumer,Postpaid-Annual,Basic,Smartphone-Flagship,1
CUST-001767,ACC-001767,NA,Canada-East,Consumer,Prepaid,Premium,Feature Phone,38
CUST-001768,ACC-001768,EU,France,Small Business,Prepaid,Standard,Smartphone-Flagship,66
CUST-001769,ACC-001769,EU,Italy,Consumer,Prepaid,Basic,Smartphone-Flagship,4
CUST-001770,ACC-001770,EU,Germany,Small Business,Prepaid,Unlimited,Smartphone-Mid,3
CUST-001771,ACC-001771,EU,UK,Enterprise,Prepaid,SMB-Plus,Smartphone-Budget,49
CUST-001772,ACC-001772,LATAM,Chile,Consumer,Prepaid,SMB-Plus,Smartphone-Mid,20
CUST-001773,ACC-001773,LATAM,Brazil,Enterprise,Prepaid,Premium,Tablet,23
CUST-001774,ACC-001774,MEA,Saudi Arabia,Consumer,Postpaid-Monthly,Standard,Feature Phone,19
CUST-001775,ACC-001775,LATAM,Colombia,Small Business,Prepaid,Unlimited,IoT/Modem,15
CUST-001776,ACC-001776,EU,Italy,Enterprise,Prepaid,Basic,Feature Phone,17
CUST-001777,ACC-001777,NA,USA-East,Consumer,Postpaid-Monthly,Premium,Smartphone-Budget,4
CUST-001778,ACC-001778,EU,France,Small Business,Prepaid,Standard,Smartphone-Budget,62
CUST-001779,ACC-001779,APAC,Singapore,Consumer,Prepaid,Unlimited,Feature Phone,6
CUST-001780,ACC-001780,LATAM,Chile,Consumer,Postpaid-Monthly,Standard,IoT/Modem,38
CUST-001781,ACC-001781,APAC,India,Small Business,Postpaid-Monthly,Standard,Smartphone-Mid,51
CUST-001782,ACC-001782,MEA,Saudi Arabia,Consumer,Postpaid-Monthly,Standard,Tablet,36
CUST-001783,ACC-001783,EU,Italy,Consumer,Prepaid,Premium,IoT/Modem,64
CUST-001784,ACC-001784,NA,Canada-West,Consumer,Postpaid-Monthly,Basic,Smartphone-Flagship,4
CUST-001785,ACC-001785,NA,Canada-West,Consumer,Postpaid-Annual,Unlimited,Smartphone-Mid,17
CUST-001786,ACC-001786,LATAM,Colombia,Enterprise,Prepaid,SMB-Plus,Smartphone-Budget,16
CUST-001787,ACC-001787,NA,USA-West,Consumer,Prepaid,SMB-Plus,Smartphone-Budget,56
CUST-001788,ACC-001788,NA,USA-East,Small Business,Prepaid,Premium,Smartphone-Mid,16
CUST-001789,ACC-001789,APAC,Australia,Consumer,Postpaid-Monthly,Standard,Tablet,54
CUST-001790,ACC-001790,EU,Italy,Small Business,Prepaid,Standard,Smartphone-Flagship,15
CUST-001791,ACC-001791,APAC,Australia,Small Business,Postpaid-Monthly,Standard,Smartphone-Flagship,41
CUST-001792,ACC-001792,NA,USA-East,Consumer,Prepaid,Unlimited,IoT/Modem,56
CUST-001793,ACC-001793,EU,Spain,Small Business,Prepaid,Unlimited,Smartphone-Mid,71
CUST-001794,ACC-001794,NA,Canada-West,Consumer,Prepaid,Enterprise-Pro,Smartphone-Mid,14
CUST-001795,ACC-001795,APAC,South Korea,Small Business,Prepaid,Standard,Smartphone-Flagship,45
CUST-001796,ACC-001796,APAC,South Korea,Consumer,Postpaid-Annual,Standard,Smartphone-Mid,62
CUST-001797,ACC-001797,NA,USA-West,Small Business,Prepaid,Basic,Tablet,35
CUST-001798,ACC-001798,APAC,Australia,Consumer,Prepaid,Premium,Feature Phone,19
CUST-001799,ACC-001799,APAC,Australia,Consumer,Prepaid,Basic,Tablet,69
CUST-001800,ACC-001800,APAC,Singapore,Consumer,Prepaid,Standard,Smartphone-Mid,2
CUST-001801,ACC-001801,MEA,Kenya,Consumer,Postpaid-Monthly,Enterprise-Pro,Smartphone-Flagship,68
CUST-001802,ACC-001802,NA,USA-West,Consumer,Prepaid,SMB-Plus,Smartphone-Budget,27
CUST-001803,ACC-001803,EU,Italy,Consumer,Postpaid-Monthly,Basic,Smartphone-Flagship,8
CUST-001804,ACC-001804,APAC,South Korea,Consumer,Postpaid-Monthly,Standard,Feature Phone,15
CUST-001805,ACC-001805,EU,Italy,Enterprise,Postpaid-Monthly,Family,Feature Phone,48
CUST-001806,ACC-001806,LATAM,Mexico,Consumer,Prepaid,Basic,Smartphone-Mid,25
CUST-001807,ACC-001807,NA,Canada-East,Consumer,Prepaid,Standard,Smartphone-Flagship,43
CUST-001808,ACC-001808,APAC,Australia,Consumer,Prepaid,Basic,Smartphone-Flagship,31
CUST-001809,ACC-001809,APAC,Singapore,Consumer,Prepaid,SMB-Plus,Smartphone-Flagship,10
CUST-001810,ACC-001810,APAC,Australia,Consumer,Prepaid,Standard,Smartphone-Budget,12
CUST-001811,ACC-001811,NA,USA-West,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,22
CUST-001812,ACC-001812,NA,USA-East,Consumer,Prepaid,Standard,Smartphone-Flagship,35
CUST-001813,ACC-001813,APAC,South Korea,Consumer,Prepaid,Premium,IoT/Modem,62
CUST-001814,ACC-001814,APAC,India,Small Business,Prepaid,Standard,Smartphone-Mid,6
CUST-001815,ACC-001815,APAC,Australia,Consumer,Prepaid,Standard,Smartphone-Mid,28
CUST-001816,ACC-001816,MEA,UAE,Small Business,Prepaid,Premium,Feature Phone,26
CUST-001817,ACC-001817,APAC,South Korea,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Flagship,38
CUST-001818,ACC-001818,NA,USA-West,Consumer,Postpaid-Annual,Premium,Smartphone-Budget,6
CUST-001819,ACC-001819,NA,Canada-East,Small Business,Postpaid-Monthly,SMB-Plus,Smartphone-Flagship,25
CUST-001820,ACC-001820,EU,Italy,Consumer,Postpaid-Monthly,Basic,IoT/Modem,32
CUST-001821,ACC-001821,APAC,India,Consumer,Prepaid,Premium,Smartphone-Budget,52
CUST-001822,ACC-001822,APAC,India,Consumer,Prepaid,Unlimited,Smartphone-Flagship,51
CUST-001823,ACC-001823,NA,Canada-West,Consumer,Postpaid-Annual,Basic,Smartphone-Mid,42
CUST-001824,ACC-001824,LATAM,Chile,Consumer,Postpaid-Monthly,Standard,Smartphone-Flagship,10
CUST-001825,ACC-001825,NA,USA-West,Consumer,Prepaid,Unlimited,Smartphone-Budget,47
CUST-001826,ACC-001826,NA,Canada-West,Consumer,Postpaid-Monthly,Family,IoT/Modem,45
CUST-001827,ACC-001827,APAC,Australia,Small Business,Prepaid,Basic,Smartphone-Mid,24
CUST-001828,ACC-001828,MEA,Saudi Arabia,Consumer,Postpaid-Annual,Standard,Smartphone-Mid,32
CUST-001829,ACC-001829,LATAM,Mexico,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,19
CUST-001830,ACC-001830,APAC,Australia,Enterprise,Postpaid-Annual,SMB-Plus,Smartphone-Budget,32
CUST-001831,ACC-001831,MEA,Saudi Arabia,Consumer,Prepaid,Standard,Smartphone-Flagship,67
CUST-001832,ACC-001832,NA,Canada-West,Consumer,Prepaid,Unlimited,Tablet,28
CUST-001833,ACC-001833,NA,USA-West,Consumer,Postpaid-Monthly,Premium,Smartphone-Budget,59
CUST-001834,ACC-001834,NA,USA-West,Small Business,Postpaid-Monthly,Premium,Smartphone-Budget,47
CUST-001835,ACC-001835,LATAM,Brazil,Consumer,Postpaid-Monthly,Premium,Feature Phone,12
CUST-001836,ACC-001836,NA,USA-East,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,21
CUST-001837,ACC-001837,APAC,India,Small Business,Prepaid,Unlimited,Smartphone-Budget,4
CUST-001838,ACC-001838,EU,Italy,Small Business,Prepaid,Enterprise-Pro,IoT/Modem,49
CUST-001839,ACC-001839,MEA,South Africa,Enterprise,Postpaid-Annual,Basic,IoT/Modem,39
CUST-001840,ACC-001840,APAC,South Korea,Enterprise,Prepaid,Premium,Smartphone-Mid,31
CUST-001841,ACC-001841,EU,France,Consumer,Prepaid,Premium,Smartphone-Budget,43
CUST-001842,ACC-001842,EU,UK,Consumer,Prepaid,Standard,Smartphone-Budget,33
CUST-001843,ACC-001843,EU,Germany,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Mid,44
CUST-001844,ACC-001844,NA,USA-East,Consumer,Prepaid,SMB-Plus,Smartphone-Mid,18
CUST-001845,ACC-001845,MEA,Egypt,Small Business,Postpaid-Monthly,Enterprise-Pro,Smartphone-Mid,53
CUST-001846,ACC-001846,APAC,Australia,Enterprise,Postpaid-Monthly,Basic,Tablet,29
CUST-001847,ACC-001847,APAC,Australia,Enterprise,Postpaid-Annual,Unlimited,Smartphone-Flagship,3
CUST-001848,ACC-001848,APAC,Japan,Consumer,Postpaid-Monthly,Standard,Smartphone-Budget,48
CUST-001849,ACC-001849,LATAM,Colombia,Consumer,Prepaid,Premium,Smartphone-Budget,23
CUST-001850,ACC-001850,NA,Canada-West,Consumer,Postpaid-Monthly,SMB-Plus,Smartphone-Mid,23
CUST-001851,ACC-001851,APAC,Australia,Small Business,Prepaid,Premium,Tablet,71
CUST-001852,ACC-001852,LATAM,Brazil,Consumer,Prepaid,Basic,Smartphone-Mid,29
CUST-001853,ACC-001853,LATAM,Chile,Consumer,Prepaid,Premium,IoT/Modem,37
CUST-001854,ACC-001854,LATAM,Argentina,Consumer,Prepaid,SMB-Plus,Feature Phone,44
CUST-001855,ACC-001855,MEA,UAE,Enterprise,Prepaid,Premium,Smartphone-Budget,53
CUST-001856,ACC-001856,APAC,South Korea,Consumer,Prepaid,Unlimited,Smartphone-Flagship,64
CUST-001857,ACC-001857,NA,USA-East,Small Business,Prepaid,Enterprise-Pro,Tablet,71
CUST-001858,ACC-001858,EU,Italy,Enterprise,Prepaid,Unlimited,Smartphone-Flagship,1
CUST-001859,ACC-001859,LATAM,Brazil,Small Business,Postpaid-Monthly,Unlimited,Smartphone-Budget,64
CUST-001860,ACC-001860,NA,USA-West,Consumer,Prepaid,Unlimited,Smartphone-Budget,40
CUST-001861,ACC-001861,LATAM,Colombia,Consumer,Postpaid-Monthly,Premium,Tablet,23
CUST-001862,ACC-001862,NA,USA-East,Consumer,Postpaid-Monthly,Standard,Smartphone-Budget,58
